187
189
189
187
189
189
189
187
187
189
216
189
189
192
227
200
203
197
197
192
192
192
195
192
181
195
192
192
192
192
192
192
192
192
192
224
205
192
211
208
208
195
197
192
192
192
195
192
192
192
195
192
192
192
195
192
291
264
221
195
192
211
197
192
184
211
189
189
187
189
189
187
187
187
189
187
189
187
189
184
187
187
187
184
293
245
203
192
221
203
259
205
200
187
187
187
205
189
192
189
187
189
189
211
192
216
203
197
195
189
192
189
189
192
192
189
192
213
205
195
187
181
181
181
